Date,Entity,Site,Commodity,EquipmentUtilization,DowntimeHours,TonnesMoved,Scenario
2024-04-01,Holding Company,Mill A,Zinc,86.81090648317537,5.77895317798956,56576.20111253187,Budget
2024-04-01,Holding Company,Mill A,Nickel,71.85804094744896,7.9132710372735175,39083.10386232449,Budget
2024-04-01,Holding Company,Mill B,Gold,51.12750770302191,8.850601451536853,36578.526596077776,Actual
2024-04-01,Holding Company,Mill B,Copper,74.74819294248492,11.909235461265574,59359.51739110975,Budget
2024-04-01,Holding Company,Mill B,Zinc,87.78425692520157,21.95588446056033,94688.01383816104,Budget
2024-04-01,Holding Company,Mill B,Nickel,76.26974312964182,5.224022307764704,44182.04068360766,Budget
2024-04-01,Alberta,North Pit,Gold,78.8133085071067,17.82223552939359,58934.096165285875,Budget
2024-04-01,Alberta,North Pit,Copper,94.83057935700424,7.626248723571005,81261.62001618379,Budget
2024-04-01,Alberta,North Pit,Zinc,73.9688254845099,21.464313014220988,79364.23464013262,Budget
2024-04-01,Alberta,North Pit,Nickel,88.12579204539249,22.23323915547232,105474.97305512341,Actual
2024-04-01,Alberta,South Pit,Gold,65.91794356152977,13.583633653384975,39272.69122581023,Actual
2024-04-01,Alberta,South Pit,Copper,73.74749762150468,9.253744510247504,31156.37281199733,Budget
2024-04-01,Alberta,South Pit,Zinc,95.89868220301551,20.112514645216013,59761.00280745111,Actual
2024-04-01,Alberta,South Pit,Nickel,100.0,10.61569952040793,52885.98319754887,Actual
2024-04-01,Alberta,Mill A,Gold,81.32449620826657,9.061421096495328,70420.76772557187,Actual
2024-04-01,Alberta,Mill A,Copper,100.0,20.82804714905074,110371.31186936163,Actual
2024-04-01,Alberta,Mill A,Zinc,63.12222955859373,24.82456892177249,78175.878308078,Budget
2024-04-01,Alberta,Mill A,Nickel,53.764881984633796,18.20700922206861,31518.242729628386,Actual
2024-04-01,Alberta,Mill B,Gold,77.57460743218364,16.86214715367354,38126.30170768412,Budget
2024-04-01,Alberta,Mill B,Copper,60.70041032700712,15.770735375348474,93801.4869292799,Budget
2024-04-01,Alberta,Mill B,Zinc,68.84992425668956,24.96769760016217,64132.66849246802,Budget
2024-04-01,Alberta,Mill B,Nickel,78.10904514387381,15.947942952677874,94657.10943925081,Budget
2024-04-01,Quebec,North Pit,Gold,60.52364193897053,13.402330439188878,81535.24008801114,Budget
2024-04-01,Quebec,North Pit,Copper,69.25912001791146,23.191110715506827,99534.39224447806,Budget
2024-04-01,Quebec,North Pit,Zinc,77.99107868165544,9.683685917385764,90985.94198626812,Budget
2024-04-01,Quebec,North Pit,Nickel,84.1596652880916,7.306417513754269,62015.65387399461,Actual
2024-04-01,Quebec,South Pit,Gold,100.0,22.95144029243682,107834.7557665578,Actual
2024-04-01,Quebec,South Pit,Copper,82.58709681377127,6.9169926753749795,62985.97171239615,Budget
2024-04-01,Quebec,South Pit,Zinc,74.51575308854979,12.462970739059202,46315.06051693802,Budget
2024-04-01,Quebec,South Pit,Nickel,100.0,17.52979520248872,60992.05686897579,Actual
2024-04-01,Quebec,Mill A,Gold,87.4709044185728,15.950761340984663,57812.55011232695,Budget
2024-04-01,Quebec,Mill A,Copper,52.9306650709052,19.61837590060503,29864.318367576718,Actual
2024-04-01,Quebec,Mill A,Zinc,47.891476123657796,6.98550345499405,31475.764214427338,Actual
2024-04-01,Quebec,Mill A,Nickel,83.65340725099566,12.51512757013824,65042.60786040693,Budget
2024-04-01,Quebec,Mill B,Gold,82.93242936897407,7.965258969456666,100831.1908777568,Actual
2024-04-01,Quebec,Mill B,Copper,100.0,20.630262651195018,84720.87385706516,Actual
2024-04-01,Quebec,Mill B,Zinc,100.0,22.822089751819227,68389.68174050847,Actual
2024-04-01,Quebec,Mill B,Nickel,81.88240368501303,14.641536464717577,46989.022390851125,Budget
2024-04-01,Ontario,North Pit,Gold,94.52337600701122,9.91662536579942,43713.09132945084,Budget
2024-04-01,Ontario,North Pit,Copper,78.6756405538643,17.417765383634954,76088.4920565227,Budget
2024-04-01,Ontario,North Pit,Zinc,46.637024081255106,11.508666342006366,65175.596191761964,Actual
2024-04-01,Ontario,North Pit,Nickel,100.0,10.359412412273105,71229.41869606543,Actual
2024-04-01,Ontario,South Pit,Gold,56.86154305694321,10.835764384317299,56639.488503668705,Actual
2024-04-01,Ontario,South Pit,Copper,87.20557518503713,13.703941832703899,79470.87328743274,Budget
2024-04-01,Ontario,South Pit,Zinc,93.4987483600018,24.65235507542866,34080.69025389031,Budget
2024-04-01,Ontario,South Pit,Nickel,96.01284724207144,25.01439992776914,62079.19238892392,Actual
2024-04-01,Ontario,Mill A,Gold,80.86105563324304,19.687415765471876,81082.70228334764,Budget
2024-04-01,Ontario,Mill A,Copper,74.00291292839977,22.14398212758892,75762.543031068,Actual
2024-04-01,Ontario,Mill A,Zinc,72.75434530983911,19.7096881165743,33734.340709126394,Budget
2024-04-01,Ontario,Mill A,Nickel,72.35516628401427,23.068037102514666,46647.29488613835,Budget
2024-04-01,Ontario,Mill B,Gold,90.12690309871354,6.672520549907792,85004.48448098193,Actual
2024-04-01,Ontario,Mill B,Copper,100.0,16.60514058567517,57617.63661314008,Actual
2024-04-01,Ontario,Mill B,Zinc,83.7480974319545,19.937966704836672,87008.72057561713,Budget
2024-04-01,Ontario,Mill B,Nickel,66.94435354177469,16.66591593220027,32065.340143941154,Budget
2024-04-01,British Columbia,North Pit,Gold,77.28955130502219,8.503323283015733,43324.29205054115,Budget
2024-04-01,British Columbia,North Pit,Copper,87.70740252640721,11.809841730570685,49691.90860353907,Budget
2024-04-01,British Columbia,North Pit,Zinc,75.34605112788104,11.162363075027143,93158.51637420502,Actual
2024-04-01,British Columbia,North Pit,Nickel,78.78181479074229,10.22693826368672,85742.3269459466,Budget
2024-04-01,British Columbia,South Pit,Gold,86.98976168597878,11.862711070279321,91890.15605705223,Budget
2024-04-01,British Columbia,South Pit,Copper,83.1442857192782,15.29706576922242,60833.54030241012,Budget
2024-04-01,British Columbia,South Pit,Zinc,69.61038360131413,20.695112651677018,82021.68758615303,Actual
2024-04-01,British Columbia,South Pit,Nickel,100.0,25.33232579269981,114584.8451186583,Actual
2024-04-01,British Columbia,Mill A,Gold,50.17370496539923,16.578208236308615,44297.91454226192,Actual
2024-04-01,British Columbia,Mill A,Copper,94.84307570066136,22.672074891261726,99612.32934209768,Budget
2024-04-01,British Columbia,Mill A,Zinc,64.1598402466683,13.323009121952145,89586.70404511085,Budget
2024-04-01,British Columbia,Mill A,Nickel,60.52324898864836,11.920525680534944,98186.78781213521,Budget
2024-04-01,British Columbia,Mill B,Gold,91.15066154020677,6.152467633683236,90654.79760516158,Budget
2024-04-01,British Columbia,Mill B,Copper,68.57337279280847,23.609832437528688,84334.25481789256,Budget
2024-04-01,British Columbia,Mill B,Zinc,85.53948696063523,6.316460358762878,96069.07114251821,Budget
2024-04-01,British Columbia,Mill B,Nickel,88.38553812262242,19.82271030740941,59387.3471209213,Budget
2024-04-01,Nova Scotia,North Pit,Gold,100.0,15.718918756875386,106151.15062748078,Actual
2024-04-01,Nova Scotia,North Pit,Copper,100.0,32.22600754994728,60354.011756020845,Actual
2024-04-01,Nova Scotia,North Pit,Zinc,70.29138985139997,13.39204041868258,81295.56983047539,Budget
2024-04-01,Nova Scotia,North Pit,Nickel,97.34717370621408,24.47162928752309,97480.48963644146,Actual
2024-04-01,Nova Scotia,South Pit,Gold,64.03899503982899,10.653096643273532,80156.7086918513,Budget
2024-04-01,Nova Scotia,South Pit,Copper,69.39549970394542,10.265394811526157,83649.37028652789,Actual
2024-04-01,Nova Scotia,South Pit,Zinc,100.0,21.02942368854554,73288.5095710091,Actual
2024-04-01,Nova Scotia,South Pit,Nickel,72.86803161206879,24.959652674149474,68133.7692452844,Budget
2024-04-01,Nova Scotia,Mill A,Gold,85.83357273749931,16.330360580646317,32707.33757991102,Actual
2024-04-01,Nova Scotia,Mill A,Copper,77.8371287049234,23.7888432921785,40329.96877481799,Actual
2024-04-01,Nova Scotia,Mill A,Zinc,82.60830358892157,20.724996564974557,75093.57479394751,Budget
2024-04-01,Nova Scotia,Mill A,Nickel,94.05130362856931,20.917286283544698,69362.20397515316,Budget
2024-04-01,Nova Scotia,Mill B,Gold,61.95074342754907,13.719199782575282,43813.27594789828,Budget
2024-04-01,Nova Scotia,Mill B,Copper,80.08865311255704,12.730845003456013,47042.53559121971,Budget
2024-04-01,Nova Scotia,Mill B,Zinc,90.20600727375997,8.838436161816308,54085.75413464206,Budget
2024-04-01,Nova Scotia,Mill B,Nickel,76.84839491119496,24.27882533967307,80149.02990604565,Budget
2024-05-01,Canada,North Pit,Gold,44.23571500354844,17.05170084090263,51237.26344837446,Actual
2024-05-01,Canada,North Pit,Copper,82.99293002637732,20.78642037551479,36347.69305774189,Actual
2024-05-01,Canada,North Pit,Zinc,71.62258617883371,10.925048997053391,83195.74043086523,Budget
2024-05-01,Canada,North Pit,Nickel,65.42296248682776,9.903590806845644,48386.16941154207,Budget
2024-05-01,Canada,South Pit,Gold,100.0,30.824652971131673,95841.80057463446,Actual
2024-05-01,Canada,South Pit,Copper,78.25598295468926,6.33085630216355,38635.39912630853,Budget
2024-05-01,Canada,South Pit,Zinc,92.66467443326734,21.87128584282618,99854.48937034176,Budget
2024-05-01,Canada,South Pit,Nickel,88.21057766110742,12.109160009649493,35623.461948139986,Budget
2024-05-01,Canada,Mill A,Gold,84.25401278207836,13.37739439454441,81921.38198806965,Budget
2024-05-01,Canada,Mill A,Copper,60.17589261778592,21.639552974976745,67893.12514771667,Budget
2024-05-01,Canada,Mill A,Zinc,71.18587511354926,6.467890643153212,34196.09908474946,Actual
2024-05-01,Canada,Mill A,Nickel,52.74275710726737,9.524618946933515,25126.527914235387,Actual
2024-05-01,Canada,Mill B,Gold,91.87792688671037,24.040485543391462,55386.6002261675,Budget
2024-05-01,Canada,Mill B,Copper,51.05106241657848,14.657540788835917,66530.16966650331,Actual
2024-05-01,Canada,Mill B,Zinc,70.01210180807499,20.09878329611781,32880.58681969748,Budget
2024-05-01,Canada,Mill B,Nickel,78.08928687070747,20.15010601910953,79307.90643296379,Budget
2024-05-01,Holding Company,North Pit,Gold,57.75212402751388,5.182511135895551,63307.76769718184,Actual
2024-05-01,Holding Company,North Pit,Copper,67.34526370476924,9.064151865208622,48587.6373740937,Budget
2024-05-01,Holding Company,North Pit,Zinc,86.58522133319828,15.853686759239874,37881.81934226626,Actual
2024-05-01,Holding Company,North Pit,Nickel,63.11253329642584,12.363004649507502,94072.53723878434,Budget
2024-05-01,Holding Company,South Pit,Gold,42.84925783696796,9.130072825964126,35243.50202567625,Actual
2024-05-01,Holding Company,South Pit,Copper,73.0285853315125,20.628947572513454,37796.82622507328,Budget
2024-05-01,Holding Company,South Pit,Zinc,85.22325590777518,5.293584701354705,77706.19548526412,Budget
2024-05-01,Holding Company,South Pit,Nickel,79.41823653958818,18.209838526424775,45167.68601541396,Budget
2024-05-01,Holding Company,Mill A,Gold,70.76245176900582,4.732153255148361,59877.12487202104,Actual
2024-05-01,Holding Company,Mill A,Copper,83.47424717789448,6.549347740031587,35071.56887081497,Actual
2024-05-01,Holding Company,Mill A,Zinc,65.93507592836387,11.925722515387346,90136.73631293906,Actual
2024-05-01,Holding Company,Mill A,Nickel,100.0,28.48035518290788,80058.73930950993,Actual
2024-05-01,Holding Company,Mill B,Gold,42.628948089097776,5.438565744197469,68800.4520607617,Actual
2024-05-01,Holding Company,Mill B,Copper,93.71177232591657,18.045631129202555,63915.22657448731,Actual
2024-05-01,Holding Company,Mill B,Zinc,100.0,23.656416528964577,69235.9399550927,Actual
2024-05-01,Holding Company,Mill B,Nickel,88.13596480573386,9.590657683443212,94020.06297869515,Budget
2024-05-01,Alberta,North Pit,Gold,51.74649901589333,11.874494005281742,41326.68467848828,Actual
2024-05-01,Alberta,North Pit,Copper,60.30675499498335,19.90996891849132,51634.9551249466,Actual
2024-05-01,Alberta,North Pit,Zinc,98.02571881818568,17.560732330871485,40856.469037575895,Actual
2024-05-01,Alberta,North Pit,Nickel,44.63050612199822,5.775754593816356,68688.57053449124,Actual
2024-05-01,Alberta,South Pit,Gold,88.41515949414044,17.556285933750893,35960.586859563155,Budget
2024-05-01,Alberta,South Pit,Copper,85.16174306116767,16.844003600170282,83982.94534747269,Budget
2024-05-01,Alberta,South Pit,Zinc,99.28401417189482,6.429364357381018,78584.63131490297,Actual
2024-05-01,Alberta,South Pit,Nickel,45.736812866498084,4.905710373844935,24700.614283041632,Actual
2024-05-01,Alberta,Mill A,Gold,85.12161906856808,8.135627102820216,30119.26796287393,Budget
2024-05-01,Alberta,Mill A,Copper,94.34096435074414,8.698246439319178,107508.18089132926,Actual
2024-05-01,Alberta,Mill A,Zinc,100.0,12.549626956173626,100936.0023097635,Actual
2024-05-01,Alberta,Mill A,Nickel,41.73572864524021,9.56340028121594,53005.45978842616,Actual
2024-05-01,Alberta,Mill B,Gold,40.509501306716736,8.28346778207153,40436.27757465836,Actual
2024-05-01,Alberta,Mill B,Copper,73.05524849574962,22.812997828091937,46702.96506976842,Budget
2024-05-01,Alberta,Mill B,Zinc,49.17642123779666,13.00322723550324,58514.95120801029,Actual
2024-05-01,Alberta,Mill B,Nickel,82.79432893006043,23.443377892813373,75547.40049690584,Actual
2024-05-01,Quebec,North Pit,Gold,100.0,20.080937619898656,104462.04831078502,Actual
2024-05-01,Quebec,North Pit,Copper,73.70179056169056,6.797409413786799,55605.47629501834,Budget
2024-05-01,Quebec,North Pit,Zinc,100.0,17.71043182655862,123010.16761153581,Actual
2024-05-01,Quebec,North Pit,Nickel,60.00843060812532,21.440650936847298,34690.605879997296,Budget
2024-05-01,Quebec,South Pit,Gold,50.607054197956494,6.821080804935047,27323.344677111534,Actual
2024-05-01,Quebec,South Pit,Copper,40.9926011908466,4.581118869746847,63223.58122428415,Actual
2024-05-01,Quebec,South Pit,Zinc,62.88570395431043,10.194609857891994,66276.34256022032,Actual
2024-05-01,Quebec,South Pit,Nickel,91.7866358493776,12.777956612802793,52843.384772747304,Budget
2024-05-01,Quebec,Mill A,Gold,45.507943002658116,7.98637487521783,59824.61903007509,Actual
2024-05-01,Quebec,Mill A,Copper,81.22434218603301,7.70481571249112,61694.13714971279,Budget
2024-05-01,Quebec,Mill A,Zinc,73.22865234249706,9.676698455771374,30409.7208695437,Actual
2024-05-01,Quebec,Mill A,Nickel,100.0,24.368514883166046,98774.01415685317,Actual
2024-05-01,Quebec,Mill B,Gold,64.28816998879829,12.71857032586328,47017.8355964066,Budget
2024-05-01,Quebec,Mill B,Copper,67.42097476757802,17.650988892371117,38073.458162704745,Budget
2024-05-01,Quebec,Mill B,Zinc,61.03396890140226,15.72607559837465,45769.12277495829,Budget
2024-05-01,Quebec,Mill B,Nickel,75.18773373709809,15.98105879715338,63331.05167904739,Budget
2024-05-01,Ontario,North Pit,Gold,58.880862688783694,8.420332822979727,28281.694600648236,Actual
2024-05-01,Ontario,North Pit,Copper,100.0,19.42643750038122,115596.17379782366,Actual
2024-05-01,Ontario,North Pit,Zinc,81.17292846192143,5.4718942772640355,69194.26115985533,Budget
2024-05-01,Ontario,North Pit,Nickel,81.49317582914956,13.634874846498523,50509.7326080791,Budget
2024-05-01,Ontario,South Pit,Gold,78.61687439084558,16.452456463798303,78090.3393662078,Budget
2024-05-01,Ontario,South Pit,Copper,63.214761803022036,8.639912427082185,86296.55478859588,Budget
2024-05-01,Ontario,South Pit,Zinc,72.66697967840062,9.741252576767435,70166.15149421837,Actual
2024-05-01,Ontario,South Pit,Nickel,94.98268163979807,9.390620396312388,44174.62773373665,Budget
2024-05-01,Ontario,Mill A,Gold,89.23302517961052,6.411159105308483,37720.189410251056,Budget
2024-05-01,Ontario,Mill A,Copper,91.27106689584906,11.9571464228018,90192.97879233706,Budget
2024-05-01,Ontario,Mill A,Zinc,100.0,30.140593153642605,56932.87324672035,Actual
2024-05-01,Ontario,Mill A,Nickel,45.932080618991684,8.721593319992138,22679.02321347255,Actual
2024-05-01,Ontario,Mill B,Gold,67.96068889226798,14.210732436739512,75003.14757079765,Budget
2024-05-01,Ontario,Mill B,Copper,60.109257797474335,18.061745019127503,40701.9730905019,Budget
2024-05-01,Ontario,Mill B,Zinc,60.90918128549413,15.498315070438926,85700.53873534063,Actual
2024-05-01,Ontario,Mill B,Nickel,63.80125908212724,23.997899600372484,90881.15822175884,Budget
2024-05-01,British Columbia,North Pit,Gold,76.5477670855554,22.151282807982504,72591.20082008524,Budget
2024-05-01,British Columbia,North Pit,Copper,94.07729496182894,23.467786829730134,99327.59806973238,Actual
2024-05-01,British Columbia,North Pit,Zinc,100.0,30.33276513758871,79436.79771028248,Actual
2024-05-01,British Columbia,North Pit,Nickel,86.22260077818143,9.615307709663432,85194.03711237045,Budget
2024-05-01,British Columbia,South Pit,Gold,92.85049585224769,17.34108389243585,75257.34866780057,Budget
2024-05-01,British Columbia,South Pit,Copper,42.56108743282847,15.641659429335393,22010.846561059236,Actual
2024-05-01,British Columbia,South Pit,Zinc,39.792278878795024,11.512852082203368,63490.48031720949,Actual
2024-05-01,British Columbia,South Pit,Nickel,83.14683398426745,24.54840949213739,90264.3704737681,Budget
2024-05-01,British Columbia,Mill A,Gold,59.78682658577531,5.973840911536949,82474.10247985947,Actual
2024-05-01,British Columbia,Mill A,Copper,56.98862853943197,11.40774029678252,67185.3697309978,Actual
2024-05-01,British Columbia,Mill A,Zinc,71.5810480692828,24.547258158172724,58844.264516313546,Budget
2024-05-01,British Columbia,Mill A,Nickel,69.44286202623275,12.591360571398516,44488.965630039755,Budget
2024-05-01,British Columbia,Mill B,Gold,77.90027422055556,19.79112750198609,42599.74432961083,Budget
2024-05-01,British Columbia,Mill B,Copper,75.40519565284464,5.608058021572983,40144.137387144016,Budget
2024-05-01,British Columbia,Mill B,Zinc,77.93499929818297,18.896742292606262,45442.67498490624,Budget
2024-05-01,British Columbia,Mill B,Nickel,93.64552462055325,26.556950908118758,76831.52116571095,Actual
2024-05-01,Nova Scotia,North Pit,Gold,73.5495678139902,12.654125703800055,77862.15443014886,Budget
2024-05-01,Nova Scotia,North Pit,Copper,68.79576904997549,5.42599675853859,51983.959271138774,Budget
2024-05-01,Nova Scotia,North Pit,Zinc,50.43823891003639,4.25947007859049,52427.09838990603,Actual
2024-05-01,Nova Scotia,North Pit,Nickel,72.23159418364189,22.84046611422178,53887.68616176951,Budget
2024-05-01,Nova Scotia,South Pit,Gold,100.0,22.742571829604298,92086.24460103709,Actual
2024-05-01,Nova Scotia,South Pit,Copper,100.0,8.415611731343766,117018.55258511154,Actual
2024-05-01,Nova Scotia,South Pit,Zinc,93.07881226011882,6.803534152624662,87371.23244062671,Actual
2024-05-01,Nova Scotia,South Pit,Nickel,55.495169428638036,17.16875369860201,27777.40901860438,Actual
2024-05-01,Nova Scotia,Mill A,Gold,80.58301860491441,21.19721265610718,63406.44704837925,Budget
2024-05-01,Nova Scotia,Mill A,Copper,83.931479487953,7.777125684305215,88080.07050326216,Actual
2024-05-01,Nova Scotia,Mill A,Zinc,76.1018232180801,10.908922898947544,67208.45801959155,Actual
2024-05-01,Nova Scotia,Mill A,Nickel,82.02182306221886,21.321236512666882,99953.09593908716,Actual
2024-05-01,Nova Scotia,Mill B,Gold,77.21267214182838,15.508241419080127,33834.01754429479,Budget
2024-05-01,Nova Scotia,Mill B,Copper,83.44695180067504,25.237398459309553,52689.31292575065,Actual
2024-05-01,Nova Scotia,Mill B,Zinc,85.04270841173951,14.621252906920098,45450.267534785205,Budget
2024-05-01,Nova Scotia,Mill B,Nickel,63.83698680412039,18.539158751310254,83733.5541234512,Budget
2024-06-01,Canada,North Pit,Gold,100.0,17.85092823284152,78314.51528485747,Actual
2024-06-01,Canada,North Pit,Copper,64.7560152544658,23.859309913700915,39684.09479471041,Budget
2024-06-01,Canada,North Pit,Zinc,43.42292550629,9.037632194251097,34826.07832180501,Actual
2024-06-01,Canada,North Pit,Nickel,100.0,12.793827945214407,88776.37285854615,Actual
2024-06-01,Canada,South Pit,Gold,93.49471191046545,11.532677205619864,99729.02868775545,Budget
2024-06-01,Canada,South Pit,Copper,62.11527907291974,22.055504083304584,55500.46501907603,Budget
2024-06-01,Canada,South Pit,Zinc,72.51426386329904,14.364570117698031,39350.0813605168,Actual
2024-06-01,Canada,South Pit,Nickel,66.51857284049211,12.08504607004478,64794.65680541606,Budget
2024-06-01,Canada,Mill A,Gold,76.19729398422683,15.722240963686735,51182.5443961106,Actual
2024-06-01,Canada,Mill A,Copper,100.0,9.436066340115742,85707.99868151592,Actual
2024-06-01,Canada,Mill A,Zinc,93.27141211600116,5.107186092511922,62669.721194965816,Budget
2024-06-01,Canada,Mill A,Nickel,89.9236318070398,11.608947297202157,85619.32696674083,Actual
2024-06-01,Canada,Mill B,Gold,72.38669835241359,17.100114395670847,94000.34962072613,Budget
2024-06-01,Canada,Mill B,Copper,86.98337296041693,20.624742326154884,47221.036109288136,Actual
2024-06-01,Canada,Mill B,Zinc,70.92004571379576,21.532219327039332,87482.60492578786,Budget
2024-06-01,Canada,Mill B,Nickel,100.0,30.28441480312574,124117.4415973652,Actual
2024-06-01,Holding Company,North Pit,Gold,90.4640162087043,13.242246939295361,56152.67770625735,Budget
2024-06-01,Holding Company,North Pit,Copper,82.78026166260526,20.617849368024032,39503.57591950748,Actual
2024-06-01,Holding Company,North Pit,Zinc,62.61534098896868,5.6970959107185335,76798.57247726416,Actual
2024-06-01,Holding Company,North Pit,Nickel,60.105880286595635,5.261055756041881,67640.06184878226,Actual
2024-06-01,Holding Company,South Pit,Gold,61.16962981467708,7.495959839723132,44889.85433838362,Budget
2024-06-01,Holding Company,South Pit,Copper,100.0,17.060099574291623,74687.82320498691,Actual
2024-06-01,Holding Company,South Pit,Zinc,75.76341245636527,9.225628769974998,70459.45445429214,Budget
2024-06-01,Holding Company,South Pit,Nickel,71.37965249400925,10.738498838756316,41889.78606559969,Budget
2024-06-01,Holding Company,Mill A,Gold,76.4888624249214,17.957603470246053,80043.89786406918,Budget
2024-06-01,Holding Company,Mill A,Copper,100.0,14.885871485918798,95759.98979058045,Actual
2024-06-01,Holding Company,Mill A,Zinc,47.44922311774505,11.904369788202949,67898.03964890234,Actual
2024-06-01,Holding Company,Mill A,Nickel,90.01795958846395,13.248075134731845,69709.10750997366,Budget
2024-06-01,Holding Company,Mill B,Gold,100.0,10.71100084030696,89736.02837311919,Actual
2024-06-01,Holding Company,Mill B,Copper,100.0,8.50679192498904,96295.55761834935,Actual
2024-06-01,Holding Company,Mill B,Zinc,68.60826676030935,9.02680597195586,45636.838621107,Actual
2024-06-01,Holding Company,Mill B,Nickel,67.59991414131852,6.154009389820887,83102.4095894602,Budget
2024-06-01,Alberta,North Pit,Gold,66.61362579571811,15.835639849292157,69619.47511962627,Actual
2024-06-01,Alberta,North Pit,Copper,71.65192336809912,20.914352029322007,88740.19378226376,Budget
2024-06-01,Alberta,North Pit,Zinc,66.1653869376001,11.794815364748017,83801.02034808228,Budget
2024-06-01,Alberta,North Pit,Nickel,87.35545070016701,13.698992046542058,80309.0345299027,Actual
2024-06-01,Alberta,South Pit,Gold,76.68184561780201,21.323821255186132,41262.450563671926,Budget
2024-06-01,Alberta,South Pit,Copper,100.0,11.871948402033285,118490.5547847038,Actual
2024-06-01,Alberta,South Pit,Zinc,41.104355452602256,4.965033584978104,37460.215868570085,Actual
2024-06-01,Alberta,South Pit,Nickel,82.53537746442942,15.02236234662173,97500.89979617337,Budget
2024-06-01,Alberta,Mill A,Gold,100.0,21.222934190830653,68830.78494671777,Actual
2024-06-01,Alberta,Mill A,Copper,100.0,20.079723265443228,47520.480757972604,Actual
2024-06-01,Alberta,Mill A,Zinc,91.01258884834337,19.277460905483615,91938.78232497677,Budget
2024-06-01,Alberta,Mill A,Nickel,99.22644470371728,7.118612842646914,99386.48908045674,Actual
2024-06-01,Alberta,Mill B,Gold,92.47335215766937,13.564032255167458,85040.72392791977,Budget
2024-06-01,Alberta,Mill B,Copper,71.6429809937312,9.771410478913863,36258.75255117827,Budget
2024-06-01,Alberta,Mill B,Zinc,77.61232958630401,20.182425190920483,91549.5883136377,Budget
2024-06-01,Alberta,Mill B,Nickel,60.492788214901175,22.454609681206993,71748.04460140027,Budget
2024-06-01,Quebec,North Pit,Gold,60.24351555561519,10.626714816128297,62924.90153910676,Budget
2024-06-01,Quebec,North Pit,Copper,68.4044317158032,6.904361581388166,93922.0134989197,Budget
2024-06-01,Quebec,North Pit,Zinc,63.52825189986798,10.068559239827938,76622.89467373582,Budget
2024-06-01,Quebec,North Pit,Nickel,69.10739787775138,7.080169781178394,39312.15766970901,Budget
2024-06-01,Quebec,South Pit,Gold,66.19651530849391,11.448443322269075,66367.60232396926,Budget
2024-06-01,Quebec,South Pit,Copper,40.866599707814004,10.561293720625095,49954.6350395805,Actual
2024-06-01,Quebec,South Pit,Zinc,91.82564512421173,24.473619087964128,92898.54884121439,Budget
2024-06-01,Quebec,South Pit,Nickel,39.53410444473179,8.516571303469629,32520.646078054055,Actual
2024-06-01,Quebec,Mill A,Gold,85.76287505179799,9.400798477092422,85596.37199531906,Budget
2024-06-01,Quebec,Mill A,Copper,65.32517604218307,8.336034807416702,85986.90326843223,Budget
2024-06-01,Quebec,Mill A,Zinc,100.0,10.902248643179561,50206.78974522862,Actual
2024-06-01,Quebec,Mill A,Nickel,91.247857885646,8.851953665229184,31206.322792911105,Budget
2024-06-01,Quebec,Mill B,Gold,82.886540122924,20.24534045074894,70698.67871289195,Budget
2024-06-01,Quebec,Mill B,Copper,83.52819524302117,6.220554228648398,85263.522040369,Budget
2024-06-01,Quebec,Mill B,Zinc,39.34640785024317,16.309476032299845,44983.77354754478,Actual
2024-06-01,Quebec,Mill B,Nickel,94.47050481397608,15.453727823325224,86934.32396399128,Budget
2024-06-01,Ontario,North Pit,Gold,90.72414112515351,15.885437886016513,73561.219832726,Budget
2024-06-01,Ontario,North Pit,Copper,100.0,15.512009368033207,96675.57014400636,Actual
2024-06-01,Ontario,North Pit,Zinc,83.07355879678052,18.80510718824241,31970.80980337679,Budget
2024-06-01,Ontario,North Pit,Nickel,64.23746527157144,12.861414454479199,32268.57134575527,Actual
2024-06-01,Ontario,South Pit,Gold,91.27770271816684,11.581225699290997,80752.07324011123,Budget
2024-06-01,Ontario,South Pit,Copper,70.20309248529173,10.302768074160857,83399.02976634025,Budget
2024-06-01,Ontario,South Pit,Zinc,83.19335731616647,24.54520076132991,70935.44094544697,Actual
2024-06-01,Ontario,South Pit,Nickel,45.70126399696047,7.788211440777789,51330.89307644661,Actual
2024-06-01,Ontario,Mill A,Gold,92.26844705464626,13.727865188596839,73005.60878915543,Budget
2024-06-01,Ontario,Mill A,Copper,48.60038702432343,8.98758290344335,27957.4887458868,Actual
2024-06-01,Ontario,Mill A,Zinc,67.87138820056425,6.723576548560719,76753.60229756511,Budget
2024-06-01,Ontario,Mill A,Nickel,79.53469553448753,8.718687889645341,63492.89837334352,Budget
2024-06-01,Ontario,Mill B,Gold,86.74325500745435,8.790039506527641,72176.60836810953,Budget
2024-06-01,Ontario,Mill B,Copper,81.67729570777047,18.872990287793098,69419.92801673658,Budget
2024-06-01,Ontario,Mill B,Zinc,55.35088161387192,10.66943069379553,67770.11689737729,Actual
2024-06-01,Ontario,Mill B,Nickel,39.061083792220614,13.429202970104088,34029.380639763505,Actual
2024-06-01,British Columbia,North Pit,Gold,100.0,22.631345500187518,66253.57138445642,Actual
2024-06-01,British Columbia,North Pit,Copper,94.48225640688828,8.840995327920753,57412.441456720575,Budget
2024-06-01,British Columbia,North Pit,Zinc,88.34695921071317,16.25833840240201,83371.92694218087,Budget
2024-06-01,British Columbia,North Pit,Nickel,76.10723163548154,19.858176920976057,60177.88352621246,Budget
